# ingestion_year;ingestion_month;ingestion_day;id_sistema_cliente;macroactivo;cod_activo;aba;cod_perfil_riesgo;cod_banca
2023;11;30;10039616197;Renta Variable;ISA;12855680;sin definir;personal
2023;11;30;10039616197;Renta Variable;ISA;12855680;sin definir;personal
2023;11;30;1,008E+11;FICs;RENTA LIQUIDEZ;407473601;moderado;pymes
2023;11;30;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;1;10066848163;FICs;FIDUCUENTA;453858;sin definir;personal
2023;12;1;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;12;1;1,008E+11;FICs;RENTA LIQUIDEZ;407630111;moderado;pymes
2023;12;1;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;12;1;10032184607;Renta Variable;PFCORFICOL;4269300;conservador;personal
2023;12;1;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;1;1,009E+11;FICs;FIDUCUENTA;392487374;moderado;prefencial
2023;12;1;1,009E+11;FICs;RENTA LIQUIDEZ;21390958;moderado;prefencial
2023;12;1;1,00114E+12;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;12;1;1,008E+11;FICs;RENTA LIQUIDEZ;407630111;moderado;pymes
2023;12;1;10020203023;Renta Fija;CDTBANCOLOMBIA B360;425259100;conservador;privada
2023;12;1;1,00114E+12;FICs;FIDUCUENTA;10030;conservador;personal
2023;12;1;1,00101E+12;FICs;FIDUCUENTA;28965969;conservador;personal
2023;12;1;10020203023;FICs;None;484577867;conservador;privada
2023;12;1;10014876058;Renta Variable;ISA;7019080;sin definir;personal
2023;12;1;1,00103E+12;Renta Variable;ECOPETROL;1260000;conservador;personal
2023;12;1;10041560001;Renta Variable;ECOPETROL;1260000;sin definir;personal
2023;12;1;10020203023;Renta Fija;CDT TUYATFB360;656737000;conservador;privada
2023;12;1;10032184607;Renta Variable;CELSIA;7200000;conservador;personal
2023;12;1;10032184607;Renta Variable;GRUPO BOLIVAR;6713000;conservador;personal
2023;12;1;10079142847;Renta Variable;ECOPETROL;3744720;conservador;prefencial
2023;12;1;10032184607;Renta Variable;None;3962700;conservador;personal
2023;12;1;10038643094;FICs;PLANSEMILLA;82355744;sin definir;personal
2023;12;1;10098522488;Renta Variable;ECOPETROL;3780000;sin definir;personal
2023;12;1;10039553126;FICs;PLANSEMILLA;618792;sin definir;personal
2023;12;1;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;12;1;10039538018;FICs;FIDUCUENTA;323760;conservador;personal
2023;12;1;10020203023;FICs;FIDUCUENTA;10098009;conservador;privada
2023;12;1;1,009E+11;FICs;RENTA LIQUIDEZ;21390958;moderado;prefencial
2023;12;1;1004870235;Renta Variable;ECOPETROL;8341200;agresivo;personal
2023;12;1;1,00109E+12;FICs;FIDUCUENTA;1683;conservador;personal
2023;12;1;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;1;10032184607;FICs;RENTA LIQUIDEZ;75170;conservador;personal
2023;12;1;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151752411;conservador;privada
2023;12;1;10038643094;FICs;FIDUCUENTA;278078;sin definir;personal
2023;12;1;1,00901E+11;FICs;RENTA LIQUIDEZ;28370645;moderado;empresas
2023;12;1;1,00105E+12;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;12;1;10032184607;Renta Variable;PFBCOLOM;6116000;conservador;personal
2023;12;1;10036346714;Renta Variable;ECOPETROL;1260000;sin definir;personal
2023;12;1;10032184607;Renta Variable;PFGRUPSURA;4944000;conservador;personal
2023;12;1;10032184607;Renta Variable;PFCEMARGOS;3990000;conservador;personal
2023;12;1;10020203023;FICs;FIDURENTA;100134277;conservador;privada
2023;12;1;1,00114E+12;FICs;FIDUCUENTA;10030;conservador;personal
2023;12;1;10071747544;FICs;FIDUCUENTA;600154;agresivo;personal
2023;12;1;10039616197;Renta Variable;ISA;12855680;sin definir;personal
2023;12;1;10039616197;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;12;1;1,0089E+11;FICs;FIDURENTA;21359156;conservador;privada
2023;12;1;1,0089E+11;FICs;RENTA LIQUIDEZ;142512737;conservador;privada
2023;12;1;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;12;1;10079142847;Renta Variable;PFBCOLOM;3197000;conservador;prefencial
2023;12;1;10079414250;Renta Variable;ECOPETROL;1260000;sin definir;personal
2023;12;1;1,00902E+11;FICs;RENTA LIQUIDEZ;1020942949;moderado;prefencial
2023;12;1;10039616197;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;12;1;1,009E+11;FICs;FIDUCUENTA;392487374;moderado;prefencial
2023;12;1;10021382511;Renta Variable;ECOPETROL;2520000;sin definir;personal
2023;12;1;10020203023;FICs;RENTA LIQUIDEZ;90614462;conservador;privada
2023;12;1;10039616197;Renta Variable;ISA;12855680;sin definir;personal
2023;12;1;10020203023;FICs;SURA CREDITO PRIVADO;62744831;conservador;privada
2023;12;1;10079142847;Renta Variable;PFGRUPSURA;1915800;conservador;prefencial
2023;12;1;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1973681;conservador;privada
2023;12;4;1,009E+11;FICs;FIDUCUENTA;392785902;moderado;prefencial
2023;12;4;1,00105E+12;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;4;1,00902E+11;FICs;RENTA LIQUIDEZ;1021879469;moderado;prefencial
2023;12;4;10020203023;FICs;FIDURENTA;100238132;conservador;privada
2023;12;4;1,0089E+11;FICs;FIDURENTA;21381309;conservador;privada
2023;12;4;1,00109E+12;FICs;FIDUCUENTA;1684;conservador;personal
2023;12;4;10020203023;FICs;SURA CREDITO PRIVADO;62762900;conservador;privada
2023;12;4;10041560001;Renta Variable;ECOPETROL;1272500;sin definir;personal
2023;12;4;1004870235;Renta Variable;ECOPETROL;8423950;agresivo;personal
2023;12;4;1,00101E+12;FICs;FIDUCUENTA;33990806;conservador;personal
2023;12;4;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;12;4;1,00114E+12;FICs;FIDUCUENTA;10037;conservador;personal
2023;12;4;10079142847;Renta Variable;PFBCOLOM;3229200;conservador;prefencial
2023;12;4;10032184607;FICs;RENTA LIQUIDEZ;75239;conservador;personal
2023;12;4;10098522488;Renta Variable;ECOPETROL;3817500;sin definir;personal
2023;12;4;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;12;4;10020203023;Renta Fija;CDTBANCOLOMBIA B360;425655500;conservador;privada
2023;12;4;1,0089E+11;FICs;RENTA LIQUIDEZ;142643465;conservador;privada
2023;12;4;10020203023;FICs;None;486441956;conservador;privada
2023;12;4;10020203023;FICs;FIDUCUENTA;10105690;conservador;privada
2023;12;4;10014876058;Renta Variable;ISA;7046860;sin definir;personal
2023;12;4;1,009E+11;FICs;RENTA LIQUIDEZ;21410580;moderado;prefencial
2023;12;4;10032184607;Renta Variable;PFCEMARGOS;4000000;conservador;personal
2023;12;4;1,00114E+12;FICs;FIDUCUENTA;10037;conservador;personal
2023;12;4;10071747544;FICs;FIDUCUENTA;600611;agresivo;personal
2023;12;4;10039553126;FICs;PLANSEMILLA;619560;sin definir;personal
2023;12;4;10036346714;Renta Variable;ECOPETROL;1272500;sin definir;personal
2023;12;4;1,00901E+11;FICs;RENTA LIQUIDEZ;28396669;moderado;empresas
2023;12;4;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1975472;conservador;privada
2023;12;4;10079142847;Renta Variable;ECOPETROL;3781870;conservador;prefencial
2023;12;4;10020203023;Renta Fija;CDT TUYATFB360;657529000;conservador;privada
2023;12;4;10066848163;FICs;FIDUCUENTA;5457008;sin definir;personal
2023;12;4;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;12;4;1,009E+11;FICs;RENTA LIQUIDEZ;21410580;moderado;prefencial
2023;12;4;1,008E+11;FICs;RENTA LIQUIDEZ;408004033;moderado;pymes
2023;12;4;10039616197;Renta Variable;ISA;12906560;sin definir;personal
2023;12;4;1,009E+11;FICs;RENTA LIQUIDEZ;21410580;moderado;prefencial
2023;12;4;10039616197;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;4;1,008E+11;FICs;RENTA LIQUIDEZ;408004033;moderado;pymes
2023;12;4;10039538018;FICs;FIDUCUENTA;324006;conservador;personal
2023;12;4;10020203023;FICs;RENTA LIQUIDEZ;90697583;conservador;privada
2023;12;4;10079142847;Renta Variable;PFGRUPSURA;1918900;conservador;prefencial
2023;12;4;10032184607;Renta Variable;PFGRUPSURA;4952000;conservador;personal
2023;12;4;10032184607;Renta Variable;None;3962700;conservador;personal
2023;12;4;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;4;10032184607;Renta Variable;PFBCOLOM;6177600;conservador;personal
2023;12;4;10032184607;Renta Variable;CELSIA;7320000;conservador;personal
2023;12;4;10038643094;FICs;PLANSEMILLA;82457889;sin definir;personal
2023;12;4;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;4;10039616197;Renta Variable;ISA;12906560;sin definir;personal
2023;12;4;1,00114E+12;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;4;10032184607;Renta Variable;GRUPO BOLIVAR;6850000;conservador;personal
2023;12;4;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;12;4;10039616197;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;4;1,009E+11;FICs;FIDUCUENTA;392785902;moderado;prefencial
2023;12;4;1,00103E+12;Renta Variable;ECOPETROL;1272500;conservador;personal
2023;12;4;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151923058;conservador;privada
2023;12;4;10038643094;FICs;FIDUCUENTA;278289;sin definir;personal
2023;12;4;10079414250;Renta Variable;ECOPETROL;1272500;sin definir;personal
2023;12;4;10021382511;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;4;10032184607;Renta Variable;PFCORFICOL;4301220;conservador;personal
2023;12;5;1,00114E+12;;ECOPETROL;2545000;sin definir;personal
2023;12;5;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;5;10020203023;FICs;RENTA LIQUIDEZ;90721412;conservador;privada
2023;12;5;1,00902E+11;FICs;RENTA LIQUIDEZ;1022147950;moderado;prefencial
2023;12;5;10020203023;Renta Fija;CDT TUYATFB360;657665000;conservador;privada
2023;12;5;10038643094;FICs;FIDUCUENTA;278342;sin definir;personal
2023;12;5;1,0089E+11;FICs;FIDURENTA;21379754;conservador;privada
2023;12;5;1,00901E+11;FICs;RENTA LIQUIDEZ;28404130;moderado;empresas
2023;12;5;1004870235;Renta Variable;ECOPETROL;8423950;agresivo;personal
2023;12;5;10032184607;Renta Variable;PFCORFICOL;4261320;conservador;personal
2023;12;5;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151952336;conservador;privada
2023;12;5;10038643094;FICs;PLANSEMILLA;82433435;sin definir;personal
2023;12;5;10020203023;Renta Fija;CDTBANCOLOMBIA B360;425819200;conservador;privada
2023;12;5;10020203023;FICs;FIDURENTA;100230841;conservador;privada
2023;12;5;1,009E+11;FICs;FIDUCUENTA;392859394;moderado;prefencial
2023;12;5;10039616197;Renta Variable;ISA;12889600;sin definir;personal
2023;12;5;1,00103E+12;Renta Variable;ECOPETROL;1272500;conservador;personal
2023;12;5;10041560001;Renta Variable;ECOPETROL;1272500;sin definir;personal
2023;12;5;1,009E+11;FICs;FIDUCUENTA;392859394;moderado;prefencial
2023;12;5;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;5;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;12;5;10039538018;FICs;FIDUCUENTA;324067;conservador;personal
2023;12;5;10039553126;FICs;PLANSEMILLA;619376;sin definir;personal
2023;12;5;10021382511;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;5;1,008E+11;FICs;RENTA LIQUIDEZ;317739518;moderado;pymes
2023;12;5;10032184607;Renta Variable;GRUPO BOLIVAR;6715740;conservador;personal
2023;12;5;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;12;5;10079142847;Renta Variable;PFBCOLOM;3240700;conservador;prefencial
2023;12;5;10079142847;Renta Variable;ECOPETROL;3781870;conservador;prefencial
2023;12;5;10032184607;Renta Variable;None;3901650;conservador;personal
2023;12;5;1,00109E+12;FICs;FIDUCUENTA;1684;conservador;personal
2023;12;5;1,00101E+12;FICs;FIDUCUENTA;33997165;conservador;personal
2023;12;5;1,009E+11;FICs;RENTA LIQUIDEZ;21416205;moderado;prefencial
2023;12;5;10079414250;Renta Variable;ECOPETROL;1272500;sin definir;personal
2023;12;5;10032184607;Renta Variable;PFCEMARGOS;3900000;conservador;personal
2023;12;5;10098522488;Renta Variable;ECOPETROL;3817500;sin definir;personal
2023;12;5;10032184607;Renta Variable;PFGRUPSURA;5048000;conservador;personal
2023;12;5;1,00105E+12;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;5;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;12;5;10020203023;FICs;None;487690596;conservador;privada
2023;12;5;10020203023;FICs;FIDUCUENTA;10107581;conservador;privada
2023;12;5;1,008E+11;FICs;RENTA LIQUIDEZ;317739518;moderado;pymes
2023;12;5;10020203023;FICs;SURA CREDITO PRIVADO;62762900;conservador;privada
2023;12;5;1,009E+11;FICs;RENTA LIQUIDEZ;21416205;moderado;prefencial
2023;12;5;10032184607;Renta Variable;CELSIA;7365000;conservador;personal
2023;12;5;10066848163;FICs;FIDUCUENTA;2872792;sin definir;personal
2023;12;5;10039616197;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;5;1,0089E+11;FICs;RENTA LIQUIDEZ;142680942;conservador;privada
2023;12;5;10071747544;FICs;FIDUCUENTA;600723;agresivo;personal
2023;12;5;10039616197;Renta Variable;ECOPETROL;2545000;sin definir;personal
2023;12;5;10032184607;Renta Variable;PFBCOLOM;6199600;conservador;personal
2023;12;5;10014876058;Renta Variable;ISA;7037600;sin definir;personal
2023;12;5;10079142847;Renta Variable;PFGRUPSURA;1956100;conservador;prefencial
2023;12;5;1,00114E+12;FICs;FIDUCUENTA;10039;conservador;personal
2023;12;5;1,00114E+12;FICs;FIDUCUENTA;10039;conservador;personal
2023;12;5;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;12;5;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1976070;conservador;privada
2023;12;5;10032184607;FICs;RENTA LIQUIDEZ;75258;conservador;personal
2023;12;5;10036346714;Renta Variable;ECOPETROL;1272500;sin definir;personal
2023;12;6;10038643094;FICs;PLANSEMILLA;82497964;sin definir;personal
2023;12;6;10038643094;FICs;FIDUCUENTA;278497;sin definir;personal
2023;12;6;10032184607;FICs;RENTA LIQUIDEZ;75288;conservador;personal
2023;12;6;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;12;6;10020203023;FICs;SURA CREDITO PRIVADO;62838571;conservador;privada
2023;12;6;10032184607;Renta Variable;CELSIA;7425000;conservador;personal
2023;12;6;10020203023;FICs;RENTA LIQUIDEZ;94081844;conservador;privada
2023;12;6;10071747544;FICs;FIDUCUENTA;601059;agresivo;personal
2023;12;6;1,00103E+12;Renta Variable;ECOPETROL;1257500;conservador;personal
2023;12;6;10066848163;FICs;FIDUCUENTA;2874395;sin definir;personal
2023;12;6;1004870235;Renta Variable;ECOPETROL;8324650;agresivo;personal
2023;12;6;1,00901E+11;FICs;RENTA LIQUIDEZ;1028415347;moderado;empresas
2023;12;6;10032184607;Renta Variable;GRUPO BOLIVAR;6704780;conservador;personal
2023;12;6;10014876058;Renta Variable;ISA;7083900;sin definir;personal
2023;12;6;10032184607;Renta Variable;PFGRUPSURA;5000000;conservador;personal
2023;12;6;10079414250;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;12;6;1,008E+11;FICs;RENTA LIQUIDEZ;317864997;moderado;pymes
2023;12;6;10079414250;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;12;6;1,00105E+12;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;12;6;10020203023;FICs;FONDO CERRADO RENTA FIJA IV;1976667;conservador;privada
2023;12;6;1,00101E+12;FICs;FIDUCUENTA;34016145;conservador;personal
2023;12;6;10079142847;Renta Variable;ECOPETROL;3737290;conservador;prefencial
2023;12;6;1,009E+11;FICs;FIDUCUENTA;393078716;moderado;prefencial
2023;12;6;1,0089E+11;FICs;RENTA LIQUIDEZ;142737289;conservador;privada
2023;12;6;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;6;10039616197;Renta Variable;ISA;12974400;sin definir;personal
2023;12;6;10039553126;FICs;PLANSEMILLA;619861;sin definir;personal
2023;12;6;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151999110;conservador;privada
2023;12;6;10039616197;Renta Variable;ISA;12974400;sin definir;personal
2023;12;6;1,00114E+12;FICs;FIDUCUENTA;10045;conservador;personal
2023;12;6;10032184607;Renta Variable;PFCEMARGOS;3995000;conservador;personal
2023;12;6;1,00114E+12;FICs;FIDUCUENTA;10045;conservador;personal
2023;12;6;10041560001;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;12;6;10020203023;Renta Fija;CDTBANCOLOMBIA B360;422519000;conservador;privada
2023;12;6;10079142847;Renta Variable;PFGRUPSURA;1937500;conservador;prefencial
2023;12;6;10036346714;Renta Variable;ECOPETROL;1257500;sin definir;personal
2023;12;6;10039538018;FICs;FIDUCUENTA;324248;conservador;personal
2023;12;6;10020203023;FICs;None;486991405;conservador;privada
2023;12;6;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;12;6;1,008E+11;FICs;RENTA LIQUIDEZ;317864997;moderado;pymes
2023;12;6;10032184607;Renta Variable;None;3901650;conservador;personal
2023;12;6;10021382511;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;12;6;10039616197;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;12;6;10039616197;Renta Variable;ETB;74811;sin definir;personal
2023;12;6;1,009E+11;FICs;RENTA LIQUIDEZ;21424663;moderado;prefencial
2023;12;6;1,00902E+11;FICs;RENTA LIQUIDEZ;1022551609;moderado;prefencial
2023;12;6;1,00114E+12;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;12;6;10079142847;Renta Variable;PFBCOLOM;3222300;conservador;prefencial
2023;12;6;10032184607;Renta Variable;PFBCOLOM;6164400;conservador;personal
2023;12;6;10020203023;Renta Fija;CDT TUYATFB360;658015500;conservador;privada
2023;12;6;10020203023;FICs;FIDUCUENTA;10113224;conservador;privada
2023;12;6;10032184607;Renta Variable;1022;5233011;conservador;personal
2023;12;6;10020203023;FICs;FIDURENTA;100308816;conservador;privada
2023;12;6;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;12;6;1,0089E+11;FICs;FIDURENTA;21396386;conservador;privada
2023;12;6;1,00109E+12;FICs;FIDUCUENTA;1685;conservador;personal
2023;12;6;10032184607;Renta Variable;PFCORFICOL;4189500;conservador;personal
2023;12;6;10098522488;Renta Variable;ECOPETROL;3772500;sin definir;personal
2023;12;6;1,009E+11;FICs;FIDUCUENTA;393078716;moderado;prefencial
2023;12;6;10039616197;Renta Variable;ECOPETROL;2515000;sin definir;personal
2023;12;6;1,009E+11;FICs;RENTA LIQUIDEZ;21424663;moderado;prefencial
2023;12;7;10039616197;Renta Variable;ISA;12974400;sin definir;personal
2023;12;7;1,00902E+11;FICs;RENTA LIQUIDEZ;1022942244;moderado;prefencial
2023;12;7;10026419826;Renta Variable;ETB;74811;sin definir;personal
2023;12;7;10038643094;Renta Variable;ETB;74811;sin definir;personal
2023;12;7;10032184607;Renta Variable;PFGRUPSURA;4840000;conservador;personal
2023;12;7;10041560001;Renta Variable;ECOPETROL;1227500;sin definir;personal
2023;12;7;1,00901E+11;FICs;RENTA LIQUIDEZ;1028808222;moderado;empresas
2023;12;7;10020203023;FICs;FIDUCUENTA;10116510;conservador;privada
2023;12;7;1,0083E+11;Renta Variable;ETB;124658;sin definir;pymes
2023;12;7;10038643094;FICs;PLANSEMILLA;82599538;sin definir;personal
2023;12;7;10038643094;FICs;FIDUCUENTA;278587;sin definir;personal
2023;12;7;1,00103E+12;Renta Variable;ECOPETROL;1227500;conservador;personal
2023;12;7;1,00101E+12;FICs;FIDUCUENTA;34027199;conservador;personal
2023;12;7;10039616197;Renta Variable;ISA;12974400;sin definir;personal
2023;12;7;10020203023;FICs;None;488144020;conservador;privada
2023;12;7;1004870235;Renta Variable;ECOPETROL;8126050;agresivo;personal
2023;12;7;1,00105E+12;Renta Variable;ECOPETROL;2455000;sin definir;personal
